,Customer ID,Purchase Date,Drone Model,Price,Payment Method,Warranty,Usage Frequency,Purpose of Use,Customer Satisfaction,Customer Feedback,Age,Obstacle Avoidance,cluster_no
4732,CUST4733,2023-06-23,Autel EVO 2 Pro,2253.26,Credit Card,0,0,Recreation,5,"For the price of 2253.26, the Autel EVO 2 Pro offers outstanding performance. It's fantastic for Recreation.",232,0,1
4733,CUST4734,2022-10-22,Autel EVO 2 Pro,1049.69,Cash,0,0,Professional Use,4,"For the price of 1049.69, the Autel EVO 2 Pro offers outstanding performance. It's terrific for Professional Use.",476,0,1
4734,CUST4735,2022-11-02,DJI Mavic Air 2,2034.61,Credit Card,1,1,Professional Use,3,"For the price of 2034.61, the DJI Mavic Air 2 offers satisfying performance. It's terrific for Professional Use.",465,0,4
4735,CUST4736,2023-04-01,Skydio X2,648.26,Debit Card,0,1,Professional Use,3,"For the price of 648.26, the Skydio X2 offers excellent performance. It's exceptional for Professional Use.",315,0,1
4736,CUST4737,2022-11-20,DJI Air 2S,829.91,Debit Card,1,0,Recreation,3,"For the price of 829.91, the DJI Air 2S offers reliable performance. It's exceptional for Recreation.",447,0,3
4737,CUST4738,2023-04-19,Autel EVO Lite+,2439.46,Credit Card,0,1,Professional Use,5,"For the price of 2439.46, the Autel EVO Lite+ offers impressive performance. It's exceptional for Professional Use.",297,0,1
4738,CUST4739,2023-01-19,DJI Air 2S,2465.9,Cash,0,0,Recreation,4,"For the price of 2465.9, the DJI Air 2S offers satisfying performance. It's amazing for Recreation.",387,0,1
4739,CUST4740,2022-11-07,DJI Mini 2,1141.81,Credit Card,2,1,Professional Use,5,"For the price of 1141.81, the DJI Mini 2 offers reliable performance. It's perfect for Professional Use.",460,1,5
4740,CUST4741,2023-01-21,Autel EVO Lite+,2102.98,Cash,1,0,Recreation,2,"For the price of 2102.98, the Autel EVO Lite+ offers reliable performance. It's amazing for Recreation.",385,0,3
4741,CUST4742,2023-08-19,DJI Mini 2,1556.15,Debit Card,1,2,Aerial Photography,5,"For the price of 1556.15, the DJI Mini 2 offers reliable performance. It's fantastic for Aerial Photography.",175,1,2
4742,CUST4743,2023-07-07,Parrot Anafi USA,980.04,PayPal,1,2,Professional Use,3,"For the price of 980.04, the Parrot Anafi USA offers excellent performance. It's exceptional for Professional Use.",218,1,2
4743,CUST4744,2023-01-24,DJI Mavic Air 2,873.77,Debit Card,0,0,Aerial Photography,4,"For the price of 873.77, the DJI Mavic Air 2 offers impressive performance. It's fantastic for Aerial Photography.",382,0,1
4744,CUST4745,2023-04-12,DJI Air 2S,1799.89,PayPal,0,2,Recreation,5,I'm truly impressed with the DJI Air 2S. It's satisfying and fantastic for Recreation.,304,0,2
4745,CUST4746,2023-03-14,DJI Mavic Air 2,2074.39,Cash,2,2,Professional Use,5,"For the price of 2074.39, the DJI Mavic Air 2 offers outstanding performance. It's perfect for Professional Use.",333,0,5
4746,CUST4747,2023-06-07,Skydio 2,475.65,Debit Card,1,0,Professional Use,3,I'm truly impressed with the Skydio 2. It's reliable and exceptional for Professional Use.,248,1,3
4747,CUST4748,2022-11-15,DJI Mini 2,1536.68,Debit Card,1,0,Aerial Photography,4,"For the price of 1536.68, the DJI Mini 2 offers impressive performance. It's exceptional for Aerial Photography.",452,1,3
4748,CUST4749,2022-10-07,Autel EVO 2 Pro,1916.56,Cash,0,1,Professional Use,5,I couldn't be happier with the Autel EVO 2 Pro. It's outstanding and terrific for Professional Use.,491,0,1
4749,CUST4750,2022-10-17,Parrot Anafi USA,1203.17,Debit Card,1,2,Aerial Photography,4,"For the price of 1203.17, the Parrot Anafi USA offers satisfying performance. It's fantastic for Aerial Photography.",481,1,2
4750,CUST4751,2023-08-14,DJI Mavic Air 2,1400.17,Cash,1,1,Aerial Photography,4,"For the price of 1400.17, the DJI Mavic Air 2 offers excellent performance. It's terrific for Aerial Photography.",180,0,4
4751,CUST4752,2023-01-31,Autel EVO Lite+,2420.48,Cash,2,2,Professional Use,4,"For the price of 2420.48, the Autel EVO Lite+ offers outstanding performance. It's fantastic for Professional Use.",375,0,5
4752,CUST4753,2023-03-05,Skydio X2,2446.62,PayPal,0,2,Professional Use,4,"For the price of 2446.62, the Skydio X2 offers impressive performance. It's terrific for Professional Use.",342,0,2
4753,CUST4754,2022-11-17,Skydio 2,570.87,PayPal,1,1,Aerial Photography,5,"For the price of 570.87, the Skydio 2 offers satisfying performance. It's perfect for Aerial Photography.",450,1,4
4754,CUST4755,2023-06-21,Parrot Anafi USA,373.72,Debit Card,2,0,Aerial Photography,5,"For the price of 373.72, the Parrot Anafi USA offers excellent performance. It's perfect for Aerial Photography.",234,1,3
4755,CUST4756,2023-04-07,DJI Mavic Air 2,2056.09,Debit Card,2,1,Professional Use,4,"For the price of 2056.09, the DJI Mavic Air 2 offers reliable performance. It's fantastic for Professional Use.",309,0,5
4756,CUST4757,2023-06-14,DJI Mavic Air 2,1155.49,Debit Card,2,2,Recreation,3,"For the price of 1155.49, the DJI Mavic Air 2 offers excellent performance. It's exceptional for Recreation.",241,0,5
4757,CUST4758,2023-08-11,Autel EVO 2 Pro,1361.84,Cash,2,2,Recreation,5,I couldn't be happier with the Autel EVO 2 Pro. It's impressive and exceptional for Recreation.,183,0,5
4758,CUST4759,2023-03-29,DJI Mavic Air 2,2077.59,PayPal,0,2,Recreation,5,"For the price of 2077.59, the DJI Mavic Air 2 offers outstanding performance. It's perfect for Recreation.",318,0,2
4759,CUST4760,2023-01-05,Parrot Anafi USA,741.89,Cash,1,2,Professional Use,4,"For the price of 741.89, the Parrot Anafi USA offers outstanding performance. It's amazing for Professional Use.",401,1,2
4760,CUST4761,2022-11-10,Autel EVO 2 Pro,2193.79,Debit Card,2,2,Aerial Photography,4,"For the price of 2193.79, the Autel EVO 2 Pro offers reliable performance. It's terrific for Aerial Photography.",457,0,5
4761,CUST4762,2022-11-14,Autel EVO Lite+,843.73,Credit Card,1,0,Professional Use,5,"For the price of 843.73, the Autel EVO Lite+ offers satisfying performance. It's fantastic for Professional Use.",453,0,3
4762,CUST4763,2023-08-20,Parrot Anafi USA,1021.15,Credit Card,0,1,Recreation,5,"For the price of 1021.15, the Parrot Anafi USA offers impressive performance. It's terrific for Recreation.",174,1,1
4763,CUST4764,2023-07-06,DJI Mavic Air 2,1806.43,Credit Card,2,1,Recreation,4,I couldn't be happier with the DJI Mavic Air 2. It's outstanding and amazing for Recreation.,219,0,5
4764,CUST4765,2023-03-27,Skydio X2,1763.19,Credit Card,1,1,Recreation,5,"For the price of 1763.19, the Skydio X2 offers outstanding performance. It's perfect for Recreation.",320,0,4
4765,CUST4766,2022-11-13,Yuneec Typhoon H,1110.3,Cash,0,2,Recreation,5,"For the price of 1110.3, the Yuneec Typhoon H offers impressive performance. It's exceptional for Recreation.",454,0,2
4766,CUST4767,2023-04-26,Skydio X2,637.87,Cash,2,0,Recreation,5,"For the price of 637.87, the Skydio X2 offers reliable performance. It's fantastic for Recreation.",290,0,3
4767,CUST4768,2023-06-07,Parrot Anafi USA,1981.97,Cash,2,2,Recreation,5,"For the price of 1981.97, the Parrot Anafi USA offers impressive performance. It's terrific for Recreation.",248,1,5
4768,CUST4769,2023-03-03,Yuneec Typhoon H,1645.71,Credit Card,2,1,Recreation,4,"For the price of 1645.71, the Yuneec Typhoon H offers impressive performance. It's terrific for Recreation.",344,0,5
4769,CUST4770,2023-03-14,Yuneec Typhoon H,898.6,Cash,0,2,Aerial Photography,4,"For the price of 898.6, the Yuneec Typhoon H offers reliable performance. It's perfect for Aerial Photography.",333,0,2
4770,CUST4771,2023-02-15,DJI Air 2S,1795.64,Debit Card,1,1,Aerial Photography,4,"For the price of 1795.64, the DJI Air 2S offers excellent performance. It's fantastic for Aerial Photography.",360,0,4
4771,CUST4772,2023-05-24,DJI Air 2S,2068.3,PayPal,1,1,Aerial Photography,4,"For the price of 2068.3, the DJI Air 2S offers satisfying performance. It's exceptional for Aerial Photography.",262,0,4
4772,CUST4773,2023-04-25,Parrot Anafi USA,1476.73,PayPal,2,0,Aerial Photography,5,"For the price of 1476.73, the Parrot Anafi USA offers outstanding performance. It's terrific for Aerial Photography.",291,1,3
4773,CUST4774,2023-01-09,Autel EVO Lite+,1226.15,Credit Card,0,2,Recreation,3,"For the price of 1226.15, the Autel EVO Lite+ offers reliable performance. It's terrific for Recreation.",397,0,2
4774,CUST4775,2023-01-13,Autel EVO 2 Pro,1957.05,Cash,2,1,Recreation,3,"For the price of 1957.05, the Autel EVO 2 Pro offers reliable performance. It's terrific for Recreation.",393,0,5
4775,CUST4776,2022-10-05,Yuneec Typhoon H,637.89,PayPal,0,0,Aerial Photography,2,"For the price of 637.89, the Yuneec Typhoon H offers reliable performance. It's amazing for Aerial Photography.",493,0,1
4776,CUST4777,2023-03-20,DJI Mavic Air 2,949.64,Cash,1,1,Recreation,3,"For the price of 949.64, the DJI Mavic Air 2 offers satisfying performance. It's amazing for Recreation.",327,0,4
4777,CUST4778,2023-03-24,Skydio X2,1326.82,Cash,1,2,Aerial Photography,4,"For the price of 1326.82, the Skydio X2 offers satisfying performance. It's perfect for Aerial Photography.",323,0,2
4778,CUST4779,2023-06-26,DJI Air 2S,2171.71,PayPal,1,2,Professional Use,5,I couldn't be happier with the DJI Air 2S. It's outstanding and terrific for Professional Use.,229,0,2
4779,CUST4780,2023-03-14,Autel EVO Nano+,1908.91,Cash,2,1,Recreation,4,"For the price of 1908.91, the Autel EVO Nano+ offers reliable performance. It's perfect for Recreation.",333,0,5
4780,CUST4781,2022-11-27,Autel EVO Lite+,1341.8,Credit Card,0,2,Aerial Photography,3,"For the price of 1341.8, the Autel EVO Lite+ offers excellent performance. It's amazing for Aerial Photography.",440,0,2
4781,CUST4782,2022-12-02,DJI Air 2S,2462.4,Credit Card,1,0,Aerial Photography,4,"For the price of 2462.4, the DJI Air 2S offers outstanding performance. It's exceptional for Aerial Photography.",435,0,3
4782,CUST4783,2023-02-16,DJI Mini 2,1070.01,Cash,2,0,Professional Use,4,"For the price of 1070.01, the DJI Mini 2 offers satisfying performance. It's terrific for Professional Use.",359,1,3
4783,CUST4784,2022-11-16,DJI Air 2S,488.08,Credit Card,2,0,Recreation,5,"For the price of 488.08, the DJI Air 2S offers outstanding performance. It's amazing for Recreation.",451,0,3
4784,CUST4785,2023-04-28,Skydio X2,472.32,Credit Card,1,0,Aerial Photography,3,"For the price of 472.32, the Skydio X2 offers excellent performance. It's terrific for Aerial Photography.",288,0,3
4785,CUST4786,2023-08-20,Autel EVO 2 Pro,2424.01,PayPal,0,1,Aerial Photography,2,"For the price of 2424.01, the Autel EVO 2 Pro offers reliable performance. It's amazing for Aerial Photography.",174,0,1
4786,CUST4787,2023-04-07,DJI Air 2S,483.87,Cash,1,2,Recreation,4,"For the price of 483.87, the DJI Air 2S offers impressive performance. It's terrific for Recreation.",309,0,2
4787,CUST4788,2022-10-26,DJI Mavic Air 2,625.8,PayPal,0,0,Recreation,5,"For the price of 625.8, the DJI Mavic Air 2 offers excellent performance. It's perfect for Recreation.",472,0,1
4788,CUST4789,2022-11-07,Yuneec Typhoon H,1562.81,Credit Card,1,2,Aerial Photography,3,"For the price of 1562.81, the Yuneec Typhoon H offers excellent performance. It's exceptional for Aerial Photography.",460,0,2
4789,CUST4790,2023-04-15,Yuneec Typhoon H,1220.25,Cash,1,2,Professional Use,4,"For the price of 1220.25, the Yuneec Typhoon H offers reliable performance. It's perfect for Professional Use.",301,0,2
4790,CUST4791,2023-07-29,Skydio 2,2117.08,PayPal,2,2,Recreation,4,"For the price of 2117.08, the Skydio 2 offers impressive performance. It's exceptional for Recreation.",196,1,5
4791,CUST4792,2023-06-01,DJI Mini 2,1753.49,Credit Card,1,0,Professional Use,4,The DJI Mini 2 is satisfying and exceeded my expectations. It's terrific for Professional Use.,254,1,3
4792,CUST4793,2023-07-13,Skydio X2,333.49,Cash,2,1,Recreation,5,"For the price of 333.49, the Skydio X2 offers satisfying performance. It's perfect for Recreation.",212,0,5
4793,CUST4794,2023-07-27,Parrot Anafi USA,1814.12,Debit Card,2,2,Aerial Photography,1,"For the price of 1814.12, the Parrot Anafi USA offers reliable performance. It's amazing for Aerial Photography.",198,1,5
4794,CUST4795,2023-07-29,Autel EVO 2 Pro,2339.35,Credit Card,0,2,Recreation,5,"For the price of 2339.35, the Autel EVO 2 Pro offers outstanding performance. It's fantastic for Recreation.",196,0,2
4795,CUST4796,2023-08-09,Autel EVO Nano+,1706.34,Debit Card,2,2,Professional Use,5,"For the price of 1706.34, the Autel EVO Nano+ offers outstanding performance. It's terrific for Professional Use.",185,0,5
4796,CUST4797,2023-04-23,DJI Mavic Air 2,2130.26,Cash,0,0,Recreation,3,"For the price of 2130.26, the DJI Mavic Air 2 offers excellent performance. It's amazing for Recreation.",293,0,1
4797,CUST4798,2022-10-06,Autel EVO 2 Pro,2425.2,Debit Card,2,2,Aerial Photography,4,"For the price of 2425.2, the Autel EVO 2 Pro offers reliable performance. It's terrific for Aerial Photography.",492,0,5
4798,CUST4799,2022-11-02,DJI Mavic Air 2,935.62,PayPal,0,2,Recreation,4,"For the price of 935.62, the DJI Mavic Air 2 offers excellent performance. It's fantastic for Recreation.",465,0,2
4799,CUST4800,2023-01-10,DJI Mavic Air 2,2276.89,Debit Card,2,2,Recreation,5,"For the price of 2276.89, the DJI Mavic Air 2 offers reliable performance. It's fantastic for Recreation.",396,0,5
4800,CUST4801,2023-08-25,Autel EVO Nano+,305.9,Debit Card,0,0,Professional Use,4,"For the price of 305.9, the Autel EVO Nano+ offers outstanding performance. It's fantastic for Professional Use.",169,0,1
4801,CUST4802,2023-02-25,Autel EVO Nano+,751.5,Credit Card,1,0,Recreation,4,I'm truly impressed with the Autel EVO Nano+. It's satisfying and terrific for Recreation.,350,0,3
4802,CUST4803,2023-06-24,Skydio 2,377.82,Cash,1,1,Recreation,5,"For the price of 377.82, the Skydio 2 offers impressive performance. It's amazing for Recreation.",231,1,4
4803,CUST4804,2022-12-10,DJI Mavic Air 2,681.98,Credit Card,1,2,Recreation,5,"For the price of 681.98, the DJI Mavic Air 2 offers outstanding performance. It's amazing for Recreation.",427,0,2
4804,CUST4805,2023-07-06,DJI Air 2S,2229.1,Debit Card,0,1,Recreation,5,"For the price of 2229.1, the DJI Air 2S offers impressive performance. It's terrific for Recreation.",219,0,1
4805,CUST4806,2023-07-26,Autel EVO Nano+,1312.39,Credit Card,2,2,Recreation,4,"For the price of 1312.39, the Autel EVO Nano+ offers reliable performance. It's fantastic for Recreation.",199,0,5
4806,CUST4807,2023-07-05,DJI Air 2S,2011.89,Debit Card,1,1,Recreation,5,"For the price of 2011.89, the DJI Air 2S offers excellent performance. It's perfect for Recreation.",220,0,4
4807,CUST4808,2022-10-25,DJI Mavic Air 2,656.92,Credit Card,0,1,Aerial Photography,4,"For the price of 656.92, the DJI Mavic Air 2 offers impressive performance. It's terrific for Aerial Photography.",473,0,1
4808,CUST4809,2022-11-24,Skydio X2,2039.81,PayPal,0,1,Professional Use,5,"For the price of 2039.81, the Skydio X2 offers satisfying performance. It's perfect for Professional Use.",443,0,1
4809,CUST4810,2023-07-13,DJI Mini 2,691.41,Credit Card,2,1,Professional Use,4,"For the price of 691.41, the DJI Mini 2 offers impressive performance. It's perfect for Professional Use.",212,1,5
4810,CUST4811,2022-11-25,DJI Mavic Air 2,2075.58,PayPal,1,2,Professional Use,5,I'm truly impressed with the DJI Mavic Air 2. It's impressive and terrific for Professional Use.,442,0,2
4811,CUST4812,2023-07-31,Parrot Anafi USA,1607.05,Credit Card,0,0,Recreation,5,"For the price of 1607.05, the Parrot Anafi USA offers impressive performance. It's terrific for Recreation.",194,1,1
4812,CUST4813,2023-01-18,Autel EVO 2 Pro,435.15,Credit Card,2,1,Professional Use,4,"For the price of 435.15, the Autel EVO 2 Pro offers reliable performance. It's fantastic for Professional Use.",388,0,5
4813,CUST4814,2022-11-05,Autel EVO Lite+,1949.1,PayPal,1,2,Recreation,5,"For the price of 1949.1, the Autel EVO Lite+ offers outstanding performance. It's fantastic for Recreation.",462,0,2
4814,CUST4815,2023-07-06,Skydio 2,736.88,Debit Card,0,0,Recreation,3,I couldn't be happier with the Skydio 2. It's satisfying and terrific for Recreation.,219,1,1
4815,CUST4816,2023-08-20,DJI Mini 2,2464.44,Debit Card,1,2,Professional Use,4,"For the price of 2464.44, the DJI Mini 2 offers reliable performance. It's exceptional for Professional Use.",174,1,2
4816,CUST4817,2022-11-02,DJI Mavic Air 2,1621.19,Debit Card,2,1,Recreation,3,"For the price of 1621.19, the DJI Mavic Air 2 offers reliable performance. It's exceptional for Recreation.",465,0,5
4817,CUST4818,2022-11-11,Autel EVO 2 Pro,1609.72,PayPal,1,2,Professional Use,4,"For the price of 1609.72, the Autel EVO 2 Pro offers satisfying performance. It's terrific for Professional Use.",456,0,2
4818,CUST4819,2023-07-17,Autel EVO Lite+,313.82,Debit Card,0,2,Professional Use,4,"For the price of 313.82, the Autel EVO Lite+ offers satisfying performance. It's terrific for Professional Use.",208,0,2
4819,CUST4820,2023-01-09,DJI Mini 2,2046.05,Debit Card,2,2,Aerial Photography,4,"For the price of 2046.05, the DJI Mini 2 offers outstanding performance. It's amazing for Aerial Photography.",397,1,5
4820,CUST4821,2022-12-04,DJI Mavic Air 2,1232.92,Credit Card,2,2,Professional Use,5,"For the price of 1232.92, the DJI Mavic Air 2 offers impressive performance. It's exceptional for Professional Use.",433,0,5
4821,CUST4822,2022-12-05,Autel EVO Lite+,1598.29,Credit Card,2,2,Professional Use,5,"For the price of 1598.29, the Autel EVO Lite+ offers impressive performance. It's fantastic for Professional Use.",432,0,5
